dec,dur,hp_ind,phi,proc_group,ra,theta,time,timeID
0.0,1.0240000000000002,1433,21.197208944072198,3,75.9375,155.5703366032962,646018383.4347,2561024
0.0,2.0480000000000005,1434,12.81619615860085,4,70.31249999999999,151.3603157367937,646018382.6667001,-5122048
0.0,1.0240000000000002,1434,12.81619615860085,4,70.31249999999999,151.3603157367937,646018382.9226999,-2561024
0.0,1.0240000000000002,1434,12.81619615860085,4,70.31249999999999,151.3603157367937,646018383.1786999,1024
0.0,1.0240000000000002,1434,12.81619615860085,4,70.31249999999999,151.3603157367937,646018383.4347,2561024
2.388015463268772,2.0480000000000005,1435,12.448889474789455,5,73.125,155.04554192485926,646018382.6667001,-5122048
2.388015463268772,1.0240000000000002,1435,12.448889474789455,5,73.125,155.04554192485926,646018382.9226999,-2561024
2.388015463268772,1.0240000000000002,1435,12.448889474789455,5,73.125,155.04554192485926,646018383.1786999,1024
2.388015463268772,1.0240000000000002,1435,12.448889474789455,5,73.125,155.04554192485926,646018383.4347,2561024
2.388015463268772,2.0480000000000005,1436,22.121253894159434,6,78.75,159.24225051091767,646018382.6667001,-5122048
2.388015463268772,1.0240000000000002,1436,22.121253894159434,6,78.75,159.24225051091767,646018382.9226999,-2561024
2.388015463268772,1.0240000000000002,1436,22.121253894159434,6,78.75,159.24225051091767,646018383.1786999,1024
2.388015463268772,1.0240000000000002,1436,22.121253894159434,6,78.75,159.24225051091767,646018383.4347,2561024
4.780191847199163,2.0480000000000005,1437,23.374251110621035,7,81.56249999999999,162.90789371240075,646018382.6667001,-5122048
4.780191847199163,1.0240000000000002,1437,23.374251110621035,7,81.56249999999999,162.90789371240075,646018382.9226999,-2561024
4.780191847199163,1.0240000000000002,1437,23.374251110621035,7,81.56249999999999,162.90789371240075,646018383.1786999,1024
4.780191847199163,1.0240000000000002,1437,23.374251110621035,7,81.56249999999999,162.90789371240075,646018383.4347,2561024
4.780191847199163,2.0480000000000005,1438,11.9255724371515,8,75.9375,158.72774782565642,646018382.6667001,-5122048
4.780191847199163,1.0240000000000002,1438,11.9255724371515,8,75.9375,158.72774782565642,646018382.9226999,-2561024
4.780191847199163,1.0240000000000002,1438,11.9255724371515,8,75.9375,158.72774782565642,646018383.1786999,1024
4.780191847199163,1.0240000000000002,1438,11.9255724371515,8,75.9375,158.72774782565642,646018383.4347,2561024
7.180755781458274,2.0480000000000005,1439,11.1038157241923,9,78.75,162.40357181650592,646018382.6667001,-5122048
7.180755781458274,1.0240000000000002,1439,11.1038157241923,9,78.75,162.40357181650592,646018382.9226999,-2561024
7.180755781458274,1.0240000000000002,1439,11.1038157241923,9,78.75,162.40357181650592,646018383.1786999,1024
